0,0.487335
1,0.48612
2,0.485995
3,0.48598
4,0.48598
5,0.48598
6,0.485965
7,0.48596
8,0.485955
9,0.48594
10,0.485925
11,0.48592
12,0.485935
13,0.485955
14,0.485965
15,0.485945
16,0.485905
17,0.485965
18,0.48595
19,0.48596
20,0.485945
21,0.485965
22,0.48594
23,0.485935
24,0.48592
25,0.485925
26,0.48592
27,0.48597
28,0.485975
29,0.48594
30,0.485945
31,0.48593
32,0.48591
33,0.48595
34,0.48597
35,0.485965
36,0.48594
37,0.485945
38,0.485945
39,0.48596
40,0.485935
41,0.485955
42,0.48595
43,0.48598
44,0.485925
45,0.485925
46,0.48594
47,0.48591
48,0.48596
49,0.48596
