0,0.4012
1,0.1942
2,0.1064
3,0.0638
4,0.0414
5,0.026
6,0.0166
7,0.0134
8,-0.0048
9,-0.0018
10,-0.0038
11,-0.0076
12,-0.001
13,-0.0014
14,-0.0146
15,-0.0252
16,-0.028
17,-0.0236
18,-0.0262
19,-0.0146
20,-0.009
21,-0.0078
22,0.005
23,0.0024
24,-0.008
25,-0.0222
26,-0.0196
27,-0.0158
28,-0.0146
29,-0.0132
30,-0.0134
31,-0.014
32,-0.0104
33,-0.0048
34,0.0028
35,0.007
36,0.012
37,0.0076
38,0.0106
39,0.0098
40,-0.0008
41,-0.0018
42,0.0144
43,0.0064
44,0.0146
45,0.0114
46,0.005
47,-0.0032
48,-0.0134
49,-0.0212
