0,20000,-10000
0.01,20000,-10000
0.02,20000,-10000
0.03,20000,10000
0.04,19600,-1800
0.05,20000,-10000
0.06,19600,600
0.07,20000,-10000
0.08,19600,-1600
0.09,20000,-10000
0.1,20000,-10000
0.11,20000,-10000
0.12,20000,-10000
0.13,20000,10000
0.14,20000,-10000
0.15,20000,10000
0.16,20000,-10000
0.17,19600,1200
0.18,19200,1982
0.19,20000,-10000
0.2,20000,10000
0.21,19600,-1400
0.22,20000,10000
0.23,19200,-316
0.24,19600,0
0.25,19600,-400
0.26,20000,10000
0.27,19600,-1600
0.28,20000,10000
0.29,20000,10000
0.3,19600,3600
0.31,20000,-10000
0.32,20000,-10000
0.33,20000,-10000
0.34,19600,-200
0.35,19600,0
0.36,20000,10000
0.37,20000,-10000
0.38,20000,-10000
0.39,19596,468
0.4,19600,-4800
0.41,20000,-10000
0.42,20000,-10000
0.43,20000,-10000
0.44,20000,10000
0.45,20000,10000
0.46,19592,2598
0.47,20000,10000
0.48,19592,1826
0.49,20000,10000
0.5,19584,1532
0.51,20000,-10000
0.52,19584,-918
0.53,20000,10000
0.54,20000,10000
0.55,20000,-10000
0.56,20000,-10000
0.57,20000,-10000
0.58,19188,-1652
0.59,20000,-10000
0.6,19568,1094
0.61,20000,10000
0.62,19580,1220
0.63,20000,10000
0.64,20000,-10000
0.65,20000,10000
0.66,20000,-10000
0.67,19552,-2316
0.68,19580,1298
0.69,20000,-10000
0.7,20000,10000
0.71,20000,10000
0.72,20000,-10000
0.73,20000,10000
0.74,19544,1804
0.75,20000,10000
0.76,20000,-10000
0.77,19992,9998
0.78,20000,-10000
0.79,20000,10000
0.8,19992,9998
0.81,19540,2116
0.82,19528,2942
0.83,19992,-9998
0.84,20000,-10000
0.85,20000,-10000
0.86,19520,374
0.87,20000,-10000
0.88,19164,2818
0.89,20000,-10000
0.9,20000,-10000
0.91,19992,9998
0.92,19968,-9992
0.93,19992,-9998
0.94,19492,1726
0.95,19492,-206
0.96,19952,-9988
0.97,19472,1346
0.98,19504,-780
0.99,19984,9996
1,19488,534
1.01,19976,-9994
1.02,19452,7404
1.03,19444,-1660
1.04,19976,-9994
1.05,19424,-2774
1.06,19468,-34
1.07,19960,9990
1.08,19388,572
1.09,19424,-3676
1.1,19984,9996
1.11,19928,9982
1.12,19404,1822
1.13,19928,9980
1.14,19408,-2762
1.15,19928,-9982
1.16,19068,2562
1.17,19944,-9986
1.18,19916,9978
1.19,19888,-9970
1.2,19936,9984
1.21,19288,2816
1.22,19320,-2168
1.23,19808,-9952
1.24,19332,2240
1.25,19260,1410
1.26,19812,-9948
1.27,19860,9964
1.28,19176,-3766
1.29,19816,-9950
1.3,19800,9946
1.31,19812,9950
1.32,19800,9946
1.33,19824,9952
1.34,19772,-9940
1.35,18784,-368
1.36,19092,-142
1.37,19668,-9910
1.38,19196,2034
1.39,19184,-1858
1.4,19632,9898
1.41,19608,9900
1.42,19708,9924
1.43,19656,9902
1.44,19612,9898
1.45,18948,1158
1.46,19644,9908
1.47,19552,9876
1.48,19536,9868
1.49,18884,-38
1.5,18908,-4710
1.51,19568,9884
1.52,19404,-9826
1.53,18884,990
1.54,19460,9848
1.55,19352,-9824
1.56,18720,3950
1.57,18724,-192
1.58,19340,9824
1.59,19228,-9786
1.6,18624,5186
1.61,19412,9830
1.62,18448,-1414
1.63,19052,-9718
1.64,18548,3118
1.65,18588,1782
1.66,18976,-9700
1.67,18548,-3070
1.68,19204,9770
1.69,18128,2238
1.7,18248,336
1.71,18440,644
1.72,18808,9638
1.73,17996,-1202
1.74,18216,-932
1.75,18104,-280
1.76,18632,-9574
1.77,17948,-1556
1.78,17980,3058
1.79,18748,-9614
1.8,18568,-9560
1.81,18456,-9518
1.82,18592,9576
1.83,18284,9490
1.84,18380,-9488
1.85,18260,9424
1.86,18044,-7604
1.87,18296,-9468
1.88,17588,2486
1.89,18252,-9458
1.9,17004,110
1.91,17388,2608
1.92,17868,-9260
1.93,17388,8076
1.94,17808,-9292
1.95,17552,-9146
1.96,17808,-9326
1.97,16932,744
1.98,17536,-9186
1.99,17376,-9092
2,16868,-6084
2.01,17120,7636
2.02,17096,8994
2.03,17256,8996
2.04,16552,282
2.05,16776,-8806
2.06,16364,2384
2.07,16256,3304
2.08,16672,8202
2.09,16824,-8814
2.1,16916,-8818
2.11,16372,8602
2.12,15972,8286
2.13,15728,6642
2.14,16008,-8492
2.15,16176,-7886
2.16,15536,4098
2.17,14728,-886
2.18,15864,-8062
2.19,15400,7532
2.2,14748,54
2.21,15176,-4396
2.22,14784,7150
2.23,15180,7990
2.24,15200,7666
2.25,14572,-694
2.26,14648,1824
2.27,13492,-1262
2.28,14352,5408
2.29,13480,-1014
2.3,12936,-3272
2.31,12808,-1784
2.32,13172,3192
2.33,12728,-292
2.34,12848,-1762
2.35,12416,-1072
2.36,12184,36
2.37,12272,-1528
2.38,12016,910
2.39,12708,3944
2.4,12380,1576
2.41,11676,-530
2.42,11692,186
2.43,11584,1516
2.44,11576,1228
2.45,12196,-240
2.46,11716,-508
2.47,11200,-424
2.48,11404,-1010
2.49,10872,-228
2.5,11472,-1102
2.51,10804,-594
2.52,10792,232
2.53,10848,46
2.54,10836,-706
2.55,10892,464
2.56,10396,-1096
2.57,10828,322
2.58,10268,456
2.59,10104,-676
2.6,10088,322
2.61,10396,430
2.62,10488,-460
2.63,10496,-802
2.64,9868,50
2.65,10200,-808
2.66,9944,174
2.67,9644,-132
2.68,9536,490
2.69,9760,-584
2.7,9480,38
2.71,9656,-170
2.72,9720,-40
2.73,9776,-392
2.74,9448,410
2.75,9384,-110
2.76,9348,-732
2.77,9000,-136
2.78,9228,370
2.79,9104,176
2.8,8992,-740
2.81,9484,438
2.82,8972,-766
2.83,9172,430
2.84,9112,140
2.85,8860,122
2.86,8868,256
2.87,8504,-610
2.88,8624,340
2.89,8664,-530
2.9,8472,-352
2.91,8556,72
2.92,8800,232
2.93,8340,-276
2.94,8700,-58
2.95,8252,152
2.96,8328,204
2.97,8300,-310
2.98,8196,446
2.99,8192,112
3,8128,440
3.01,7752,-10
3.02,7980,-298
3.03,8016,472
3.04,7756,20
3.05,7980,288
3.06,7820,338
3.07,7944,296
3.08,8196,100
3.09,7952,-604
3.1,7952,-116
3.11,7576,480
3.12,7732,154
3.13,7792,164
3.14,7608,296
3.15,7688,174
3.16,7440,432
3.17,7184,244
3.18,7352,46
3.19,7436,-594
3.2,7404,-174
3.21,7304,-184
3.22,7680,-364
3.23,7380,-400
3.24,7252,-480
3.25,7228,-158
3.26,7472,-424
3.27,7108,458
3.28,7448,196
3.29,7192,84
3.3,6872,122
3.31,7308,180
3.32,7176,134
3.33,6788,92
3.34,6484,212
3.35,7076,-44
3.36,6892,20
3.37,7180,268
3.38,7188,316
3.39,6764,-94
3.4,6836,140
3.41,6960,-92
3.42,6792,-364
3.43,6512,-26
3.44,6516,380
3.45,6456,100
3.46,7092,-478
3.47,6960,114
3.48,6688,72
3.49,6464,-458
3.5,6664,-14
3.51,6556,388
3.52,6296,378
3.53,6364,-416
3.54,6572,-20
3.55,6772,494
3.56,6752,356
3.57,6300,-244
3.58,6496,-256
3.59,6284,154
3.6,6284,286
3.61,6308,-70
3.62,6168,-154
3.63,6260,224
3.64,6232,-174
