0,-400,800
1,400,800
2,-400,800
3,0,720
4,400,800
5,40,720
6,-400,800
7,400,800
8,-400,800
9,40,720
10,-400,800
11,200,720
12,400,800
13,-40,720
14,80,720
15,400,800
16,400,800
17,400,800
18,400,800
19,80,720
20,-160,720
21,-120,720
22,-40,720
23,-120,720
24,-400,800
25,-400,800
26,-80,720
27,-400,800
28,-400,800
29,-400,800
30,40,720
31,-400,800
32,400,800
33,40,720
34,-400,800
35,400,800
36,-400,800
37,80,720
38,400,800
39,-240,720
40,-120,720
41,400,800
42,400,800
43,160,720
44,-400,800
45,-200,720
46,-80,720
47,400,800
48,-160,720
49,-400,800
50,400,800
51,400,800
52,400,800
53,-40,720
54,-400,800
55,-400,800
56,-400,800
57,-400,800
58,200,720
59,-400,800
60,40,720
61,-400,800
62,400,800
63,28,716
64,-400,800
65,400,800
66,400,800
67,-400,800
68,-400,800
69,-400,800
70,-400,800
71,400,800
72,400,800
73,400,800
74,400,800
75,-400,800
76,400,800
77,400,800
78,-400,800
79,-400,800
80,-400,800
81,400,800
82,400,800
83,-400,800
84,78,708
85,-400,800
86,-400,800
87,-400,800
88,400,800
89,400,800
90,-400,800
91,-400,800
92,-400,800
93,400,800
94,400,800
95,-400,800
96,-400,800
97,-400,800
98,400,800
99,-400,800
100,-400,800
101,-400,800
102,400,800
103,400,800
104,-400,800
105,400,800
106,398,792
107,-398,792
108,-400,800
109,400,800
110,400,800
111,-400,800
112,-400,800
113,-398,792
114,-400,800
115,400,800
116,400,800
117,-400,800
118,-400,800
119,400,800
120,398,792
121,400,800
122,-396,784
123,400,800
124,-400,800
125,400,800
126,-400,800
127,-400,800
128,-400,800
129,-400,800
130,398,792
131,-400,800
132,-400,800
133,394,776
134,-398,792
135,-386,752
136,-400,800
137,-398,792
138,398,792
139,398,792
140,394,776
141,-398,792
142,-398,792
143,396,784
144,398,792
145,-392,772
146,398,792
147,-396,784
148,-394,780
149,394,780
150,-390,760
151,390,772
152,-394,776
153,392,768
154,394,776
155,-390,764
156,396,784
157,390,768
158,396,784
159,394,776
160,398,792
161,390,764
162,392,772
163,398,792
164,-386,764
165,-398,792
166,-390,764
167,-388,760
168,-388,760
169,382,732
170,396,784
171,370,724
172,-386,748
173,384,760
174,386,756
175,-396,784
176,380,728
177,-378,736
178,-372,712
179,-390,760
180,382,748
181,-360,680
182,-386,748
183,-384,744
184,-368,704
185,-388,756
186,384,740
187,-378,716
188,-384,748
189,382,728
190,364,680
191,372,704
192,-372,704
193,-368,708
194,-370,692
195,-366,692
196,-382,740
197,-372,712
198,-378,728
199,-382,732
200,374,716
201,368,720
202,-370,688
203,-376,724
204,-366,692
205,380,728
206,342,652
207,-374,720
208,328,628
209,364,676
210,304,608
211,320,580
212,338,656
213,-344,616
214,-332,680
215,294,560
216,-356,680
217,-350,660
218,346,648
219,336,640
220,356,668
221,292,596
222,-350,656
223,-250,572
224,-376,712
225,-344,628
226,296,604
227,-338,636
228,-288,548
229,334,624
230,270,556
231,198,488
232,-288,572
233,294,544
234,-102,432
235,248,500
236,-244,556
237,272,556
238,-322,588
239,-120,468
240,-310,580
241,-190,456
242,20,452
243,-192,456
244,98,436
245,-242,516
246,-234,452
247,232,488
248,-128,440
249,-16,396
250,278,520
251,-162,420
252,-32,460
253,210,472
254,-208,480
255,96,376
256,-84,452
257,120,392
258,104,356
259,126,444
260,-82,436
261,50,372
262,32,376
263,-130,420
264,12,424
265,166,432
266,118,368
267,72,332
268,-62,332
269,-48,372
270,68,416
271,-86,388
272,28,376
273,-84,360
274,-60,396
275,10,356
276,64,332
277,48,432
278,86,384
279,-104,400
280,28,348
281,-22,340
282,24,320
283,-46,376
284,-32,380
285,64,336
286,-118,336
287,-24,416
288,56,372
289,96,412
290,140,380
291,-38,332
292,-72,396
293,-80,356
294,68,404
295,48,344
296,148,420
297,-4,316
298,152,400
299,52,356
300,64,336
301,28,340
302,18,352
303,148,292
304,12,396
305,-50,336
306,-28,304
307,-102,356
308,80,216
309,94,372
310,-46,272
311,0,288
312,-26,256
313,-4,324
314,94,312
315,-8,292
316,68,356
317,32,300
318,6,360
319,-42,268
320,20,316
321,-28,276
322,68,316
323,-32,292
324,32,252
325,0,328
326,0,328
327,-54,280
328,50,360
329,-36,356
330,-72,312
331,68,316
332,10,284
333,42,284
334,76,260
335,-20,276
336,16,296
337,70,272
338,-54,272
339,82,300
340,-2,260
341,34,280
342,-20,216
343,68,244
344,-14,292
345,8,224
346,-28,296
347,44,288
348,60,264
349,26,340
350,-40,344
351,44,280
352,-104,296
353,62,280
354,-14,292
355,26,276
356,58,204
357,18,264
358,-46,288
359,-16,268
360,10,176
361,92,220
362,-48,272
363,-36,304
364,48,264
365,-26,296
366,64,228
367,-52,260
368,-14,316
369,-14,276
370,48,196
371,-8,240
372,-50,280
373,-16,304
374,60,204
375,56,204
376,20,184
377,44,188
378,-18,156
379,20,240
380,-20,304
381,30,232
382,-6,260
383,48,224
384,10,256
385,50,184
386,62,232
387,74,272
388,22,272
389,6,192
390,-50,164
391,-6,188
392,-14,208
393,4,252
394,18,196
395,-38,216
396,-44,264
397,-30,264
398,-108,220
399,72,272
400,26,200
401,-28,224
402,-50,272
403,-8,192
404,-46,236
405,52,196
406,-2,192
407,-58,256
