0.1,8768
0.1,-8546
0.1,-10000
0.1,-7824
0.1,-10000
0.1,-7020
0.1,-10000
0.1,-7780
0.1,9378
0.1,7738
0.1,-8992
0.1,-7446
0.1,-642
0.1,-10000
0.1,1482
0.1,6950
0.1,-1256
0.1,-10000
0.1,6028
0.1,-5088
0.1,-2730
0.1,9560
0.1,8638
0.1,-108
0.1,5434
0.1,-10000
0.1,-3038
0.1,-8914
0.1,-6922
0.1,10000
0.1,10000
0.1,7998
0.1,-8500
0.1,-9700
0.1,-7478
0.1,-10000
0.1,-880
0.1,4382
0.1,7854
0.1,-10000
0.1,9486
0.1,6632
0.1,-10000
0.1,-2444
0.1,-2422
0.1,-10000
0.1,9976
0.1,-992
0.1,-266
0.1,2002
0.1,-10000
0.1,8356
0.1,-452
0.1,-10000
0.1,3310
0.1,-580
0.1,-10000
0.1,-8866
0.1,-9094
0.1,6314
0.1,-8956
0.1,-1728
0.1,10000
0.1,-10000
0.1,-10000
0.1,-10000
0.1,-8924
0.1,8574
0.1,-10000
0.1,1968
0.1,-10000
0.1,8334
0.1,1118
0.1,10000
0.1,5546
0.1,-10000
0.1,-10000
0.1,-10000
0.1,2686
0.1,10000
0.1,-3200
0.1,-666
0.1,702
0.1,-8366
0.1,4128
0.1,-1116
0.1,4372
0.1,-5434
0.1,-3142
0.1,680
0.1,-9940
0.1,7068
0.1,3256
0.1,6730
0.1,-100
0.1,-938
0.1,-9860
0.1,-7792
0.1,-10000
0.1,-10000
