0,-80,720
1,400,800
2,400,800
3,-400,800
4,0,720
5,-400,800
6,400,800
7,400,800
8,-80,720
9,400,800
10,80,720
11,-400,800
12,-400,800
13,-400,800
14,-400,800
15,-400,800
16,400,800
17,400,800
18,400,800
19,80,720
20,80,720
21,-400,800
22,400,800
23,-120,720
24,-400,800
25,-400,800
26,400,800
27,400,800
28,-40,720
29,-400,800
30,400,800
31,-400,800
32,-400,800
33,-400,800
34,-244,700
35,400,800
36,400,800
37,400,800
38,-400,800
39,-400,800
40,-400,800
41,-400,800
42,400,800
43,-400,800
44,-400,800
45,400,800
46,400,800
47,-6,708
48,-400,800
49,-400,800
50,-400,800
51,-400,800
52,-400,800
53,-398,792
54,400,800
55,-400,800
56,-400,800
57,-400,800
58,400,800
59,400,800
60,-400,800
61,400,800
62,-400,800
63,398,792
64,396,788
65,-398,792
66,-400,800
67,396,784
68,398,792
69,398,792
70,396,784
71,396,784
72,392,772
73,398,792
74,-398,792
75,398,792
76,-390,760
77,-390,764
78,-394,776
79,-392,772
80,394,780
81,394,776
82,-376,724
83,-378,736
84,-396,784
85,-378,744
86,-384,736
87,388,756
88,-376,720
89,-382,740
90,380,736
91,-390,760
92,-384,748
93,-370,712
94,386,748
95,-356,660
96,-392,768
97,-382,756
98,370,724
99,376,720
100,374,732
101,-378,732
102,-352,656
103,352,708
104,-362,688
105,-326,624
106,-324,616
107,354,676
108,338,608
109,308,608
110,368,692
111,-330,664
112,-368,692
113,322,608
114,270,548
115,-318,600
116,-202,504
117,-248,496
118,234,480
119,160,456
120,-246,496
121,172,476
122,166,436
123,120,464
124,236,516
125,-198,504
126,162,460
127,-78,436
128,-50,396
129,-16,380
130,8,484
131,-120,424
132,246,492
133,96,336
134,62,428
135,208,400
136,26,416
137,16,300
138,42,300
139,-10,368
140,108,380
141,-118,392
142,-112,388
143,-14,360
144,-54,340
145,90,312
146,56,320
147,-26,344
148,0,308
149,28,296
150,-100,340
151,-94,324
152,56,304
153,-92,372
154,116,308
155,66,312
156,-18,420
157,120,372
158,-14,216
159,64,324
160,30,288
161,30,348
162,0,256
163,-8,268
164,-86,308
165,44,256
166,-100,356
167,38,324
168,110,300
169,-44,244
170,58,244
171,76,372
172,66,308
173,8,220
174,-22,264
175,-50,252
176,60,300
177,-38,260
178,-64,296
179,8,324
180,18,232
181,-8,284
182,68,268
183,-46,252
184,-62,252
185,-44,244
186,114,244
187,4,300
188,50,176
189,38,236
190,-32,208
191,-26,148
192,-18,300
193,62,216
194,28,220
195,12,168
196,10,180
197,-8,216
198,24,204
199,10,236
200,-22,276
201,-30,180
202,8,196
203,12,204
204,-4,248
205,6,216
206,-38,240
207,-78,224
208,38,216
209,-8,252
210,24,228
211,-58,260
212,88,240
213,38,192
214,14,212
215,8,260
216,12,176
217,-42,180
218,-28,232
219,-50,216
220,-26,260
221,14,132
222,14,264
223,-16,200
224,-20,180
225,-8,216
226,-14,188
227,-32,184
228,-48,212
229,-6,192
230,16,152
231,32,196
232,-72,208
233,-12,192
234,68,236
235,26,184
236,-60,184
237,26,208
238,6,196
239,0,212
240,-10,212
241,12,168
242,24,196
243,8,196
244,8,144
245,20,200
246,10,204
247,2,168
248,14,128
249,36,144
250,2,240
251,-22,148
252,4,160
253,62,152
254,-16,144
255,8,124
256,-56,140
257,8,172
258,40,164
259,-4,144
260,54,180
261,16,132
262,44,140
263,-32,160
264,14,140
265,20,148
266,84,156
267,-16,164
268,-22,164
269,8,140
270,-34,196
271,42,164
272,72,156
273,-34,132
274,-22,156
275,10,176
276,14,160
277,0,132
278,-26,136
279,8,148
280,-16,116
281,12,188
282,20,108
283,-12,184
284,14,160
285,18,116
286,14,184
287,-14,164
288,26,92
289,14,128
290,32,116
291,-2,132
292,24,136
293,-40,156
294,22,164
295,38,104
296,4,116
297,-70,212
298,-18,52
299,-18,148
300,-60,128
301,42,164
302,4,112
303,-46,140
304,-46,136
305,-46,152
306,20,136
307,-4,176
308,-14,128
309,22,124
310,8,100
311,-4,140
312,-10,72
313,-36,152
314,-36,108
315,-4,104
316,12,116
317,62,136
318,72,140
319,6,160
320,16,100
321,34,200
322,-36,176
323,10,92
324,22,156
325,-20,144
326,26,144
327,42,152
328,-12,132
329,-26,160
330,-36,132
331,36,140
332,-8,168
333,-22,168
334,-32,148
335,44,120
336,16,152
337,-16,96
338,-4,108
339,24,156
340,-30,108
341,-46,124
342,36,88
343,-28,144
344,22,120
345,-54,136
346,24,168
347,-64,112
348,-44,180
349,-30,136
350,-14,168
351,8,140
352,-28,132
353,18,168
354,44,156
355,24,120
356,8,136
357,8,148
358,-12,120
359,32,140
360,4,112
361,60,84
362,30,120
363,-14,148
364,-12,140
365,24,128
366,28,96
367,-30,116
368,-46,156
369,-22,108
370,-18,100
371,4,108
372,28,164
373,4,148
374,-54,164
375,-6,112
376,-74,112
377,22,104
378,-2,100
379,-12,112
380,18,136
381,-54,152
382,-8,136
383,-24,120
384,0,104
385,18,76
386,-38,128
387,18,84
388,-46,128
389,18,88
390,4,112
391,-20,84
392,20,152
393,-8,56
394,-14,116
395,22,132
396,-10,104
397,26,112
398,24,56
399,-34,80
400,-8,84
401,22,56
402,-28,64
403,36,64
404,-4,92
405,56,108
406,-42,84
407,-8,100
408,20,52
409,-12,124
410,-30,44
411,30,64
412,-24,56
413,4,28
414,22,128
415,-42,92
416,30,92
417,-52,84
418,-22,60
419,-20,112
420,-8,144
421,-28,76
422,-30,36
423,-12,108
424,-36,116
425,8,92
426,-48,84
427,14,92
428,12,96
429,38,88
430,14,68
431,4,64
432,-6,88
433,0,84
434,26,156
435,-8,84
436,20,40
437,40,132
438,30,76
439,20,48
440,36,64
441,10,64
442,14,56
443,44,128
444,20,88
445,-22,60
446,-18,100
447,-6,104
448,26,92
449,-10,104
450,16,60
451,30,72
452,20,92
453,30,136
454,52,92
455,0,64
456,12,140
457,60,116
458,-8,12
459,22,116
460,-8,104
461,-36,120
462,-6,92
463,-14,84
464,-14,56
465,-14,84
466,26,136
467,-28,84
468,2,92
469,40,96
470,4,72
471,18,104
472,18,100
473,-20,60
474,-2,88
475,-24,108
476,-54,40
477,-30,112
478,-34,68
479,14,124
480,16,40
481,-8,136
482,-22,40
483,40,164
484,6,144
485,18,104
486,-42,128
487,-44,108
488,-14,144
489,-12,72
490,22,76
491,6,60
492,-24,120
493,32,88
494,-18,64
495,46,108
496,26,72
497,16,100
498,44,32
499,-2,88
