0,9660
1,-10000
2,-9124
3,8124
4,-640
5,1140
6,-308
7,9098
8,-10000
9,9620
10,6496
11,9484
12,10000
13,10000
14,324
15,-8730
16,6138
17,10000
18,10000
19,438
20,-1658
21,-10000
22,10000
23,-1292
24,108
25,-650
26,118
27,8526
28,10000
29,-10000
30,-9356
31,-294
32,798
33,1178
34,4382
35,8362
36,-3906
37,5276
38,-3178
39,7908
40,-1636
41,6714
42,-7748
43,-8150
44,-10000
45,-7122
46,-9432
47,10000
48,8020
49,9506
50,-1776
51,5430
52,654
53,7342
54,9822
55,-10000
56,-7632
57,1378
58,5332
59,178
60,-88
61,-112
62,7606
63,-9234
64,64
65,-6882
66,-10000
67,-8324
68,-8230
69,-8726
70,6220
71,-9962
72,9756
73,1300
74,574
75,8802
76,-9924
77,-6656
78,-756
79,6362
80,-6584
81,4682
82,792
83,5636
84,6616
85,-4932
86,9298
87,2140
88,9862
89,-6256
90,-690
91,1576
92,-8196
93,8570
94,5074
95,-7976
96,-132
97,-9996
98,-8590
99,-7284
100,10000
101,-8012
102,5618
103,622
104,-9750
105,-5920
106,8346
107,-5568
108,-2436
109,-872
110,9992
111,-9982
112,9982
113,922
114,9980
115,6086
116,-1984
117,-1892
118,-1092
119,6770
120,890
121,-5146
122,536
123,-7688
124,5622
125,-7108
126,626
127,6364
128,-2210
129,-9952
130,-2704
131,9952
132,-7208
133,-9942
134,-4704
135,-2686
136,518
137,-1662
138,-1552
139,9898
140,-9566
141,530
142,5636
143,-6824
144,-1050
145,-8212
146,-9002
147,5794
148,4354
149,118
150,-2350
151,-7426
152,7438
153,9838
154,2116
155,2224
156,3986
157,5516
158,-6218
159,-198
160,9784
161,-1010
162,1256
163,7738
164,5866
165,-4946
166,-94
167,-5748
168,5064
169,1610
170,7676
171,9726
172,5970
173,-6292
174,3062
175,-5002
176,-1282
177,-7768
178,2516
179,9482
180,9008
181,7556
182,9582
183,7510
184,3178
185,-8896
186,5630
187,1026
188,4070
189,-2644
190,9412
191,8542
192,-682
193,40
194,4464
195,7746
196,-8300
197,-3950
198,-1082
199,-2304
200,4116
201,-5326
202,8884
203,-1152
204,5672
205,1394
206,992
207,3794
208,1918
209,-5348
210,-2662
211,-4964
212,-1828
213,1116
214,-5242
215,5434
216,7562
217,3864
218,-7336
219,-660
220,5270
221,108
222,2658
223,2196
224,880
225,6446
226,554
227,-5284
228,-3606
229,5960
230,-2636
231,-774
232,132
233,-5178
234,-1418
235,70
236,3234
237,-528
238,-1354
239,-2010
240,1594
241,-2104
242,1470
243,558
244,-904
245,24
246,764
247,50
248,1656
249,-962
250,996
251,714
252,168
253,-428
254,-350
255,-376
256,-280
257,-1080
258,-510
259,656
260,108
261,364
262,-650
263,590
264,-678
265,-556
266,690
267,-650
268,-36
269,-288
270,-322
271,-494
272,940
273,648
274,-100
275,160
276,-74
277,-352
278,664
279,-76
280,-794
281,-616
282,-538
283,214
284,-478
285,-126
286,-148
287,146
288,-274
289,246
290,-160
291,396
292,442
293,-86
294,-646
295,4
296,-474
297,86
298,-496
299,-256
300,-340
301,-592
302,-260
303,214
304,-260
305,550
306,214
307,-322
308,416
309,-120
310,-54
311,182
312,298
313,-156
314,86
315,-202
316,-42
317,-392
318,460
319,164
320,-8
321,-412
322,-738
323,114
324,-342
325,-28
326,-366
327,634
328,144
329,-6
330,336
331,-416
332,-414
333,-288
334,-212
335,-254
336,576
337,-298
338,272
339,-410
340,260
341,-88
342,8
343,52
344,82
345,156
346,134
347,92
348,286
349,-414
350,-354
351,236
352,-2
353,-18
354,-52
355,118
356,364
357,212
358,132
359,286
360,-36
361,-238
362,132
363,-236
364,-30
365,280
366,-186
367,388
368,144
369,-230
370,-42
371,18
372,80
373,-78
374,-366
375,140
376,398
377,-126
378,-322
379,-44
380,14
381,430
382,64
383,138
384,136
385,140
386,-90
387,-286
388,18
389,-50
390,-266
391,292
392,218
393,314
394,238
395,-604
396,470
397,264
398,-24
399,152
400,80
401,-6
402,212
403,238
404,-188
405,256
406,448
407,122
408,408
409,30
410,194
411,122
412,242
413,-108
414,232
415,270
416,218
417,-134
418,26
419,96
420,-42
421,-126
422,-196
423,180
424,204
425,-126
426,96
427,-58
428,-36
429,-166
430,50
431,-92
432,76
433,-144
434,-312
435,230
436,-60
437,102
438,-38
439,-2
440,180
441,22
442,-118
443,96
444,104
445,34
446,-122
447,92
448,190
449,-114
450,164
451,-76
452,206
453,-4
454,20
455,48
456,80
457,-196
458,-86
459,-8
460,-10
461,150
462,264
463,290
464,-40
465,-224
466,-304
467,286
468,-74
469,-334
470,-18
471,320
472,18
473,-196
474,-80
475,-306
476,74
477,-238
478,-64
479,142
480,26
481,-20
482,168
483,-144
484,-132
485,-354
486,44
487,176
488,-174
489,-212
490,-222
491,126
492,14
493,90
494,-6
495,-148
496,-120
497,226
498,-88
499,-46
