0,320000,160000
0.005,320000,160000
0.01,320000,160000
0.015,320000,160000
0.02,320000,160000
0.025,320000,160000
0.03,320000,160000
0.035,320000,160000
0.04,320000,160000
0.045,320000,160000
0.05,320000,160000
0.055,320000,160000
0.06,320000,160000
0.065,320000,160000
0.07,320000,160000
0.075,320000,160000
0.08,320000,160000
0.085,320000,160000
0.09,320000,160000
0.095,320000,160000
0.1,320000,160000
0.105,320000,160000
0.11,320000,160000
0.115,320000,160000
0.12,320000,160000
0.125,320000,160000
0.13,320000,160000
0.135,320000,160000
0.14,320000,160000
0.145,320000,160000
0.15,320000,160000
0.155,320000,160000
0.16,320000,160000
0.165,320000,160000
0.17,320000,160000
0.175,320000,160000
0.18,320000,160000
0.185,320000,160000
0.19,320000,160000
0.195,320000,160000
0.2,320000,160000
0.205,320000,160000
0.21,320000,160000
0.215,320000,160000
0.22,320000,160000
0.225,320000,160000
0.23,320000,160000
0.235,320000,160000
0.24,320000,160000
0.245,320000,160000
0.25,320000,160000
0.255,320000,160000
0.26,320000,160000
0.265,320000,160000
0.27,320000,160000
0.275,320000,160000
0.28,320000,160000
0.285,320000,160000
0.29,320000,160000
0.295,320000,160000
0.3,320000,160000
0.305,320000,160000
0.31,320000,160000
0.315,320000,160000
0.32,320000,160000
0.325,320000,160000
0.33,320000,160000
0.335,320000,160000
0.34,320000,160000
0.345,320000,160000
0.35,320000,160000
0.355,320000,160000
0.36,320000,160000
0.365,320000,160000
0.37,320000,160000
0.375,320000,160000
0.38,320000,160000
0.385,320000,160000
0.39,320000,160000
0.395,320000,160000
0.4,320000,160000
0.405,320000,160000
0.41,320000,160000
0.415,320000,160000
0.42,320000,160000
0.425,320000,160000
0.43,320000,160000
0.435,320000,160000
0.44,320000,160000
0.445,320000,160000
0.45,320000,160000
0.455,320000,160000
0.46,320000,160000
0.465,320000,160000
0.47,320000,160000
0.475,320000,160000
0.48,320000,160000
0.485,320000,160000
0.49,320000,160000
0.495,320000,160000
0.5,320000,160000
0.505,320000,160000
0.51,320000,160000
0.515,320000,160000
0.52,320000,160000
0.525,320000,160000
0.53,320000,160000
0.535,320000,160000
0.54,320000,160000
0.545,320000,160000
0.55,320000,160000
0.555,320000,160000
0.56,320000,160000
0.565,320000,160000
0.57,320000,160000
0.575,320000,160000
0.58,320000,160000
0.585,320000,160000
0.59,320000,160000
0.595,319992,159998
0.6,320000,160000
0.605,320000,160000
0.61,320000,160000
0.615,320000,160000
0.62,320000,160000
0.625,320000,160000
0.63,319992,159998
0.635,320000,160000
