0.1,75,-19720,-10000
0.1,76,-19720,-10000
0.1,77,-19720,-10000
0.1,78,-19720,-10000
0.1,79,-19720,-10000
0.1,80,-19720,-10000
0.1,81,-19720,-10000
0.1,82,-19720,-10000
0.1,83,-19720,-10000
0.1,84,-19720,-10000
0.1,85,-19720,-10000
0.1,86,-19720,-10000
0.1,87,-19720,-10000
0.1,88,-19720,-10000
0.1,89,-19720,-10000
0.1,90,-19720,-10000
0.1,91,-19720,-10000
0.1,92,-19720,-10000
0.1,93,-19720,-10000
0.1,94,-19720,-10000
0.1,95,-19720,-10000
0.1,96,-19720,-10000
0.1,97,-19720,-10000
0.1,98,-19720,-10000
0.1,99,-19720,-10000
1,0,-128,-184
1,1,-18044,-436
1,2,-18756,-1516
1,3,-18976,-1850
1,4,-19196,-2196
1,5,-19228,-2468
1,6,-19368,-3078
1,7,-19472,-3568
1,8,-19528,-3796
1,9,-19544,-3808
1,10,-19544,-4158
1,11,-19576,-4196
1,12,-19592,-4524
1,13,-19616,-4704
1,14,-19628,-4900
1,15,-19628,-4988
1,16,-19640,-5156
1,17,-19648,-5294
1,18,-19680,-5542
1,19,-19656,-5580
1,20,-19688,-5936
1,21,-19692,-6286
1,22,-19752,-6570
1,23,-19768,-6856
1,24,-19824,-7226
1,25,-19848,-7362
1,26,-19840,-7662
1,27,-19856,-7654
1,28,-19844,-7796
1,29,-19876,-7986
1,30,-19888,-8260
1,31,-19936,-8498
1,32,-19920,-8646
1,33,-19988,-8742
1,34,-20004,-8766
1,35,-20020,-8946
1,36,-20008,-9114
1,37,-20040,-9334
1,38,-20076,-9510
1,39,-20096,-9710
1,40,-20164,-9908
1,41,-20224,-9994
1,42,-20212,-9990
1,43,-20240,-9998
1,44,-20216,-9992
1,45,-20208,-9990
1,46,-20216,-9992
1,47,-20216,-9992
1,48,-20220,-9992
1,49,-20248,-10000
1,50,-20224,-9994
1,51,-20204,-9988
1,52,-20220,-9992
1,53,-20212,-9990
1,54,-20224,-9994
1,55,-20204,-9988
1,56,-20180,-9982
1,57,-20248,-10000
1,58,-20208,-9990
1,59,-20216,-9992
1,60,-20208,-9990
1,61,-20232,-9996
1,62,-20216,-9992
1,63,-20204,-9988
1,64,-20216,-9992
1,65,-20208,-9990
1,66,-20224,-9994
1,67,-20224,-9994
1,68,-20232,-9996
1,69,-20216,-9992
1,70,-20224,-9994
1,71,-20240,-9998
1,72,-20248,-10000
1,73,-20240,-9998
1,74,-20208,-9990
1,75,-20232,-9996
1,76,-20232,-9996
1,77,-20224,-9994
1,78,-20224,-9994
1,79,-20232,-9996
1,80,-20232,-9996
1,81,-20208,-9990
1,82,-20176,-9982
1,83,-20224,-9994
1,84,-20232,-9996
1,85,-20216,-9992
1,86,-20228,-9994
1,87,-20216,-9992
1,88,-20232,-9996
1,89,-20240,-9998
1,90,-20232,-9996
1,91,-20216,-9992
1,92,-20160,-9978
1,93,-20248,-10000
1,94,-20216,-9992
1,95,-20208,-9990
1,96,-20216,-9992
1,97,-20224,-9994
1,98,-20224,-9994
1,99,-20224,-9992
2.5,0,-148,-36
2.5,1,-11104,244
2.5,2,-11184,686
2.5,3,-11352,94
2.5,4,-11544,-286
2.5,5,-11288,-436
2.5,6,-11180,-788
2.5,7,-11512,-656
2.5,8,-11560,24
2.5,9,-10964,316
2.5,10,-11488,674
2.5,11,-11000,766
2.5,12,-11084,718
2.5,13,-11208,606
2.5,14,-11308,246
2.5,15,-11304,-16
2.5,16,-10856,508
2.5,17,-11068,1078
2.5,18,-11100,198
2.5,19,-11248,-242
2.5,20,-11156,-654
2.5,21,-11352,-1180
2.5,22,-11192,-1132
2.5,23,-11200,-332
2.5,24,-11036,22
2.5,25,-11048,-382
2.5,26,-11312,-476
2.5,27,-11340,-1088
2.5,28,-11752,-1126
2.5,29,-11144,-274
2.5,30,-11456,-32
2.5,31,-11184,-838
2.5,32,-11152,-496
2.5,33,-11336,-766
2.5,34,-11320,-820
2.5,35,-11576,20
2.5,36,-11252,808
2.5,37,-10996,248
2.5,38,-10820,112
2.5,39,-11060,-158
2.5,40,-11748,-558
2.5,41,-11432,-892
2.5,42,-11196,-1022
2.5,43,-11452,-1194
2.5,44,-11496,-996
2.5,45,-11608,-808
2.5,46,-11168,-718
2.5,47,-11260,726
2.5,48,-11108,1198
2.5,49,-11644,1746
2.5,50,-11344,242
2.5,51,-11384,-142
2.5,52,-11380,478
2.5,53,-11712,98
2.5,54,-11232,-486
2.5,55,-11076,-1616
2.5,56,-11288,-1978
2.5,57,-11736,-1756
2.5,58,-11404,-1642
2.5,59,-11132,-1202
2.5,60,-11260,-710
2.5,61,-11212,-836
2.5,62,-11316,-452
2.5,63,-11788,-676
2.5,64,-11444,-1328
2.5,65,-12008,-246
2.5,66,-11344,-498
2.5,67,-11208,-190
2.5,68,-11528,56
2.5,69,-11072,-904
2.5,70,-11076,-514
2.5,71,-11312,632
2.5,72,-11464,944
2.5,73,-11456,-212
2.5,74,-11224,72
2.5,75,-10960,562
2.5,76,-10968,734
2.5,77,-11100,998
2.5,78,-11228,-318
2.5,79,-11352,-340
2.5,80,-11440,-212
2.5,81,-11704,-1176
2.5,82,-11252,-4
2.5,83,-11232,294
2.5,84,-11496,1026
2.5,85,-10972,1486
2.5,86,-11676,-24
2.5,87,-11628,776
2.5,88,-11472,466
2.5,89,-11580,472
2.5,90,-11352,-808
2.5,91,-11620,-72
2.5,92,-11232,-68
2.5,93,-11428,722
2.5,94,-11124,582
2.5,95,-11788,416
2.5,96,-11708,284
2.5,97,-11048,96
2.5,98,-10964,474
2.5,99,-11564,448
5,0,232,66
5,1,-3940,-260
5,2,-3924,392
5,3,-3948,-20
5,4,-3980,396
5,5,-3656,268
5,6,-3644,-118
5,7,-3844,130
5,8,-3780,286
5,9,-3724,120
5,10,-3860,186
5,11,-3928,-72
5,12,-3936,-38
5,13,-3744,-226
5,14,-3500,172
5,15,-3748,170
5,16,-3932,-140
5,17,-3680,34
5,18,-3756,-56
5,19,-3752,-10
5,20,-3872,66
5,21,-3712,330
5,22,-3732,-300
5,23,-3876,174
5,24,-4024,138
5,25,-4048,-34
5,26,-3808,96
5,27,-3828,-4
5,28,-3932,188
5,29,-3664,-374
5,30,-3824,-62
5,31,-3720,-350
5,32,-3844,-278
5,33,-3904,-358
5,34,-3852,146
5,35,-3632,-208
5,36,-3528,248
5,37,-3936,76
5,38,-3856,-178
5,39,-3832,-378
5,40,-3724,62
5,41,-3740,-22
5,42,-4116,-222
5,43,-3804,6
5,44,-4000,164
5,45,-3856,304
5,46,-3716,248
5,47,-4012,-272
5,48,-3648,-106
5,49,-3996,-124
5,50,-3840,282
5,51,-3672,82
5,52,-3824,-240
5,53,-3808,52
5,54,-3976,100
5,55,-3884,-124
5,56,-4004,6
5,57,-3672,18
5,58,-3660,-206
5,59,-3768,36
5,60,-3932,-28
5,61,-3688,-102
5,62,-3832,460
5,63,-4284,-416
5,64,-3720,168
5,65,-3728,34
5,66,-3884,-194
5,67,-3792,-240
5,68,-3620,114
5,69,-3988,-46
5,70,-3592,22
5,71,-3664,194
5,72,-3624,-218
5,73,-3728,-24
5,74,-3924,-86
5,75,-3796,0
5,76,-3720,212
5,77,-4288,340
5,78,-4112,68
5,79,-3896,-72
5,80,-3740,-162
5,81,-3752,-136
5,82,-3996,280
5,83,-3792,56
5,84,-3628,420
5,85,-3664,-318
5,86,-3848,124
5,87,-3968,-292
5,88,-3776,-98
5,89,-3624,128
5,90,-3644,426
5,91,-3860,140
5,92,-3664,-114
5,93,-3724,68
5,94,-4008,-4
5,95,-3672,144
5,96,-3876,6
5,97,-3872,222
5,98,-3848,334
5,99,-3680,88
0.1,0,80,-10
0.1,1,-17724,-540
0.1,2,-18232,-974
0.1,3,-18492,-938
0.1,4,-18688,-1148
0.1,5,-18768,-836
0.1,6,-18864,-896
0.1,7,-18912,-1176
0.1,8,-18968,-1280
0.1,9,-19008,-1422
0.1,10,-19020,-1296
0.1,11,-19028,-1084
0.1,12,-19032,-1024
0.1,13,-19032,-952
0.1,14,-19032,-1014
0.1,15,-19032,-764
0.1,16,-19032,-816
0.1,17,-19032,-882
0.1,18,-19032,-780
0.1,19,-19032,-1014
0.1,20,-19032,-772
0.1,21,-19032,-858
0.1,22,-19032,-878
0.1,23,-19032,-1076
0.1,24,-19032,-874
0.1,25,-19032,-608
0.1,26,-19032,-908
0.1,27,-19032,-766
0.1,28,-19032,-750
0.1,29,-19032,-470
0.1,30,-19032,-378
0.1,31,-19032,-480
0.1,32,-19032,-502
0.1,33,-19032,-546
0.1,34,-19032,-326
0.1,35,-19032,-386
0.1,36,-19032,-340
0.1,37,-19032,-396
0.1,38,-19032,-530
0.1,39,-19032,-596
0.1,40,-19032,-452
0.1,41,-19032,-412
0.1,42,-19032,-422
0.1,43,-19032,-572
0.1,44,-19032,-458
0.1,45,-19032,-606
0.1,46,-19032,-748
0.1,47,-19032,-700
0.1,48,-19032,-1016
0.1,49,-19032,-1044
0.1,50,-19032,-814
0.1,51,-19032,-864
0.1,52,-19032,-536
0.1,53,-19032,-526
0.1,54,-19032,-516
0.1,55,-19032,-208
0.1,56,-19032,-96
0.1,57,-19032,-146
0.1,58,-19032,-170
0.1,59,-19032,-364
0.1,60,-19032,-288
0.1,61,-19032,-334
0.1,62,-19032,-468
0.1,63,-19032,-144
0.1,64,-19032,-166
0.1,65,-19032,-218
0.1,66,-19032,78
0.1,67,-19032,224
0.1,68,-19032,322
0.1,69,-19032,266
0.1,70,-19032,360
0.1,71,-19032,560
0.1,72,-19032,524
0.1,73,-19032,744
0.1,74,-19032,822
0.1,75,-19032,1012
0.1,76,-19032,1332
0.1,77,-19032,1318
0.1,78,-19032,1450
0.1,79,-19032,1420
0.1,80,-19032,1370
0.1,81,-19032,1388
0.1,82,-19032,1330
0.1,83,-19032,1296
0.1,84,-19032,1180
0.1,85,-19032,1296
0.1,86,-19032,1004
0.1,87,-19032,968
0.1,88,-19032,1016
0.1,89,-19032,1096
0.1,90,-19032,1186
0.1,91,-19032,1330
0.1,92,-19032,1180
0.1,93,-19032,810
0.1,94,-19032,704
0.1,95,-19032,700
0.1,96,-19032,894
0.1,97,-19032,704
0.1,98,-19032,612
0.1,99,-19032,486
1,0,-104,130
1,1,-17916,656
1,2,-18348,752
1,3,-18560,1142
1,4,-18780,1574
1,5,-18932,1914
1,6,-19100,2330
1,7,-19228,2836
1,8,-19336,3052
1,9,-19428,3694
1,10,-19492,4008
1,11,-19596,4380
1,12,-19688,4670
1,13,-19704,4948
1,14,-19708,5140
1,15,-19716,5276
1,16,-19732,5386
1,17,-19732,5712
1,18,-19724,6028
1,19,-19792,6278
1,20,-19752,6474
1,21,-19788,6796
1,22,-19768,6912
1,23,-19808,7128
1,24,-19816,7222
1,25,-19820,7446
1,26,-19840,7576
1,27,-19884,7850
1,28,-19896,8104
1,29,-19888,8240
1,30,-19916,8424
1,31,-19932,8596
1,32,-19976,8924
1,33,-20016,9170
1,34,-19992,9348
1,35,-20048,9548
1,36,-20060,9796
1,37,-20164,9964
1,38,-20200,9998
1,39,-20168,9990
1,40,-20192,9996
1,41,-20200,9998
1,42,-20160,9988
1,43,-20188,9994
1,44,-20168,9990
1,45,-20200,9998
1,46,-20192,9996
1,47,-20200,9998
1,48,-20168,9990
1,49,-20208,10000
1,50,-20184,9994
1,51,-20200,9998
1,52,-20160,9988
1,53,-20208,10000
1,54,-20188,9994
1,55,-20168,9990
1,56,-20176,9992
1,57,-20192,9996
1,58,-20176,9992
1,59,-20168,9990
1,60,-20176,9992
1,61,-20208,10000
1,62,-20192,9996
1,63,-20184,9994
1,64,-20192,9996
1,65,-20184,9994
1,66,-20184,9994
1,67,-20192,9996
1,68,-20160,9988
1,69,-20184,9994
1,70,-20192,9996
1,71,-20184,9994
1,72,-20168,9990
1,73,-20168,9990
1,74,-20136,9982
1,75,-20184,9994
1,76,-20184,9994
1,77,-20160,9988
1,78,-20168,9990
1,79,-20184,9994
1,80,-20200,9998
1,81,-20176,9992
1,82,-20168,9990
1,83,-20176,9992
1,84,-20192,9996
1,85,-20192,9996
1,86,-20192,9996
1,87,-20160,9988
1,88,-20192,9996
1,89,-20184,9994
1,90,-20184,9994
1,91,-20176,9992
1,92,-20168,9990
1,93,-20168,9990
1,94,-20208,10000
1,95,-20192,9996
1,96,-20200,9998
1,97,-20176,9992
1,98,-20176,9992
1,99,-20192,9996
2.5,0,-32,-84
2.5,1,-10864,114
2.5,2,-10968,-292
2.5,3,-11104,-714
2.5,4,-11264,-1084
2.5,5,-11016,-816
2.5,6,-11308,-854
2.5,7,-11048,-1052
2.5,8,-11140,-802
2.5,9,-11088,-564
2.5,10,-10812,410
2.5,11,-10604,482
2.5,12,-11204,616
2.5,13,-10916,480
2.5,14,-11448,-1180
2.5,15,-11684,-918
2.5,16,-10844,-486
2.5,17,-11052,-630
2.5,18,-10780,-472
2.5,19,-10924,270
2.5,20,-10932,162
2.5,21,-11348,12
2.5,22,-10960,-468
2.5,23,-10904,-648
2.5,24,-10916,-164
2.5,25,-10956,-404
2.5,26,-11056,-370
2.5,27,-11164,70
2.5,28,-11016,158
2.5,29,-11060,86
2.5,30,-11200,1122
2.5,31,-11052,1102
2.5,32,-11100,1090
2.5,33,-11228,1428
2.5,34,-11636,928
2.5,35,-11148,1110
2.5,36,-10628,260
2.5,37,-10756,434
2.5,38,-11336,-400
2.5,39,-11292,10
2.5,40,-11116,478
2.5,41,-11204,-450
2.5,42,-10836,-214
2.5,43,-11220,142
2.5,44,-11644,344
2.5,45,-11252,256
2.5,46,-11164,414
2.5,47,-11468,928
2.5,48,-11076,708
2.5,49,-11136,-14
2.5,50,-10988,-196
2.5,51,-10960,-376
2.5,52,-11120,-326
2.5,53,-10900,-308
2.5,54,-11060,-228
2.5,55,-10824,-858
2.5,56,-11300,92
2.5,57,-11232,510
2.5,58,-11424,882
2.5,59,-11040,700
2.5,60,-10784,-96
2.5,61,-11616,-114
2.5,62,-10908,-308
2.5,63,-11092,282
2.5,64,-11288,1086
2.5,65,-10920,-266
2.5,66,-10892,496
2.5,67,-11476,1440
2.5,68,-11508,1066
2.5,69,-11204,1334
2.5,70,-11120,1032
2.5,71,-11292,554
2.5,72,-11520,502
2.5,73,-11436,-502
2.5,74,-11124,-856
2.5,75,-11060,-1606
2.5,76,-11188,-1154
2.5,77,-10940,-14
2.5,78,-11168,60
2.5,79,-11076,596
2.5,80,-11692,-30
2.5,81,-11172,-184
2.5,82,-11160,-408
2.5,83,-11232,-564
2.5,84,-10512,-1034
2.5,85,-11512,-1142
2.5,86,-11280,-708
2.5,87,-11472,-200
2.5,88,-11040,410
2.5,89,-11248,382
2.5,90,-11512,16
2.5,91,-11080,158
2.5,92,-11116,-116
2.5,93,-10956,-576
2.5,94,-11076,-470
2.5,95,-11228,-40
2.5,96,-10540,-530
2.5,97,-10684,-634
2.5,98,-11068,-110
2.5,99,-11504,56
5,0,260,134
5,1,-3700,-238
5,2,-3788,-44
5,3,-3676,-10
5,4,-3632,-78
5,5,-3908,118
5,6,-3804,-24
5,7,-3820,82
5,8,-3936,278
5,9,-4216,-296
5,10,-3744,-146
5,11,-3612,-30
5,12,-3676,-196
5,13,-3588,102
5,14,-3716,64
5,15,-3808,158
5,16,-3968,-248
5,17,-3676,-8
5,18,-3536,-170
5,19,-3760,246
5,20,-3600,26
5,21,-3624,-162
5,22,-3616,-140
5,23,-4036,-128
5,24,-3832,-320
5,25,-3872,314
5,26,-3384,-176
5,27,-3716,60
5,28,-3844,136
5,29,-3880,40
5,30,-3984,-136
5,31,-3732,126
5,32,-3960,54
5,33,-3692,-76
5,34,-3700,444
5,35,-3708,176
5,36,-3616,40
5,37,-3984,-102
5,38,-3628,180
5,39,-3788,20
5,40,-3736,108
5,41,-3872,-164
5,42,-3884,-36
5,43,-3532,12
5,44,-3592,-50
5,45,-3688,34
5,46,-3840,-84
5,47,-3936,228
5,48,-3972,-354
5,49,-3876,-80
5,50,-3684,-370
5,51,-4168,12
5,52,-3796,-248
5,53,-3396,-254
5,54,-3952,98
5,55,-4060,78
5,56,-3608,154
5,57,-3856,454
5,58,-3756,0
5,59,-3712,-70
5,60,-3884,244
5,61,-3528,-144
5,62,-3988,-44
5,63,-3780,-90
5,64,-3712,-330
5,65,-3792,112
5,66,-3548,-100
5,67,-3488,-52
5,68,-3760,-182
5,69,-3772,10
5,70,-3832,70
5,71,-3892,226
5,72,-3808,-166
5,73,-3880,90
5,74,-3788,48
5,75,-3900,156
5,76,-4000,-398
5,77,-3756,282
5,78,-3728,48
5,79,-3800,-10
5,80,-3604,80
5,81,-3960,-42
5,82,-4132,-62
5,83,-3492,-32
5,84,-3732,8
5,85,-3764,198
5,86,-3768,-64
5,87,-3688,-148
5,88,-3668,-20
5,89,-3892,-136
5,90,-3844,-96
5,91,-3768,-120
5,92,-3720,106
5,93,-3844,44
5,94,-3956,-344
5,95,-3464,-156
5,96,-3760,108
5,97,-3984,56
5,98,-3904,184
5,99,-3944,-6
0.1,0,56,-64
0.1,1,-17780,-254
0.1,2,-18388,-226
0.1,3,-18624,20
0.1,4,-18724,82
0.1,5,-18800,-228
0.1,6,-18876,34
0.1,7,-18916,168
0.1,8,-18968,138
0.1,9,-19040,30
0.1,10,-19104,-328
0.1,11,-19120,-368
0.1,12,-19128,-480
0.1,13,-19136,-552
0.1,14,-19140,-702
0.1,15,-19168,-1020
0.1,16,-19184,-1114
0.1,17,-19204,-1306
0.1,18,-19204,-1644
0.1,19,-19224,-2088
0.1,20,-19240,-2476
0.1,21,-19260,-2856
0.1,22,-19276,-3228
0.1,23,-19300,-3558
0.1,24,-19308,-3670
0.1,25,-19324,-3800
0.1,26,-19340,-4052
0.1,27,-19344,-4304
0.1,28,-19360,-4528
0.1,29,-19372,-4632
0.1,30,-19384,-4630
0.1,31,-19396,-4800
0.1,32,-19404,-5076
0.1,33,-19420,-5444
0.1,34,-19432,-5702
0.1,35,-19452,-5986
0.1,36,-19460,-6250
0.1,37,-19488,-6508
0.1,38,-19496,-6672
0.1,39,-19512,-6988
0.1,40,-19536,-7332
0.1,41,-19544,-7572
0.1,42,-19560,-7684
0.1,43,-19580,-7956
0.1,44,-19604,-8104
0.1,45,-19616,-8392
0.1,46,-19648,-8746
0.1,47,-19668,-8956
0.1,48,-19700,-9232
0.1,49,-19744,-9558
0.1,50,-19788,-9784
0.1,51,-19880,-10000
0.1,52,-19880,-10000
0.1,53,-19880,-10000
0.1,54,-19880,-10000
0.1,55,-19880,-10000
0.1,56,-19880,-10000
0.1,57,-19880,-10000
0.1,58,-19880,-10000
0.1,59,-19880,-10000
0.1,60,-19880,-10000
0.1,61,-19880,-10000
0.1,62,-19880,-10000
0.1,63,-19880,-10000
0.1,64,-19880,-10000
0.1,65,-19880,-10000
0.1,66,-19880,-10000
0.1,67,-19880,-10000
0.1,68,-19880,-10000
0.1,69,-19880,-10000
0.1,70,-19880,-10000
0.1,71,-19880,-10000
0.1,72,-19880,-10000
0.1,73,-19880,-10000
0.1,74,-19880,-10000
0.1,75,-19880,-10000
0.1,76,-19880,-10000
0.1,77,-19880,-10000
0.1,78,-19880,-10000
0.1,79,-19880,-10000
0.1,80,-19880,-10000
0.1,81,-19880,-10000
0.1,82,-19880,-10000
0.1,83,-19880,-10000
0.1,84,-19880,-10000
0.1,85,-19880,-10000
0.1,86,-19880,-10000
0.1,87,-19880,-10000
0.1,88,-19880,-10000
0.1,89,-19880,-10000
0.1,90,-19880,-10000
0.1,91,-19880,-10000
0.1,92,-19880,-10000
0.1,93,-19880,-10000
0.1,94,-19880,-10000
0.1,95,-19880,-10000
0.1,96,-19880,-10000
0.1,97,-19880,-10000
0.1,98,-19880,-10000
0.1,99,-19880,-10000
1,0,172,14
1,1,-17228,-474
1,2,-17988,46
1,3,-18280,-2
1,4,-18428,-10
1,5,-18632,-106
1,6,-18672,-6
1,7,-18704,-142
1,8,-18776,-378
1,9,-18752,-774
1,10,-18800,-714
1,11,-18788,-782
1,12,-18772,-806
1,13,-18776,-594
1,14,-18780,-546
1,15,-18764,-664
1,16,-18800,-948
1,17,-18764,-932
1,18,-18788,-990
1,19,-18784,-986
1,20,-18820,-1068
1,21,-18808,-980
1,22,-18784,-1042
1,23,-18808,-1050
1,24,-18816,-1188
1,25,-18784,-1040
1,26,-18816,-866
1,27,-18772,-766
1,28,-18804,-792
1,29,-18800,-746
1,30,-18820,-940
1,31,-18804,-1028
1,32,-18804,-1150
1,33,-18808,-1224
1,34,-18792,-1294
1,35,-18752,-1624
1,36,-18808,-1630
1,37,-18816,-1740
1,38,-18788,-1868
1,39,-18772,-1938
1,40,-18772,-2228
1,41,-18824,-1924
1,42,-18776,-1732
1,43,-18788,-1774
1,44,-18800,-2016
1,45,-18816,-1760
1,46,-18788,-1776
1,47,-18792,-1608
1,48,-18796,-1690
1,49,-18832,-1458
1,50,-18768,-1486
1,51,-18744,-1430
1,52,-18796,-1518
1,53,-18792,-1376
1,54,-18796,-1178
1,55,-18760,-1144
1,56,-18724,-958
1,57,-18820,-850
1,58,-18828,-1134
1,59,-18808,-1444
1,60,-18788,-1562
1,61,-18776,-2082
1,62,-18804,-2182
1,63,-18804,-2420
1,64,-18792,-2790
1,65,-18788,-2758
1,66,-18800,-2828
1,67,-18800,-2838
1,68,-18772,-2756
1,69,-18788,-2648
1,70,-18788,-2612
1,71,-18812,-2498
1,72,-18796,-2676
1,73,-18788,-2648
1,74,-18784,-2870
1,75,-18820,-2878
1,76,-18792,-3096
1,77,-18788,-3090
1,78,-18768,-2942
1,79,-18780,-2998
1,80,-18800,-2768
1,81,-18804,-2694
1,82,-18832,-2772
1,83,-18832,-2952
1,84,-18788,-2974
1,85,-18780,-3252
1,86,-18804,-3354
1,87,-18812,-3512
1,88,-18784,-3714
1,89,-18828,-4034
1,90,-18792,-4184
1,91,-18788,-4498
1,92,-18796,-4572
1,93,-18808,-4656
1,94,-18776,-4590
1,95,-18772,-4622
1,96,-18812,-4452
1,97,-18796,-4438
1,98,-18820,-4474
1,99,-18792,-4376
2.5,0,-188,12
2.5,1,-11456,-412
2.5,2,-10716,-768
2.5,3,-11164,-450
2.5,4,-11168,344
2.5,5,-11584,276
2.5,6,-11284,694
2.5,7,-11240,402
2.5,8,-12056,870
2.5,9,-11428,850
2.5,10,-11648,610
2.5,11,-11284,172
2.5,12,-11012,616
2.5,13,-10932,958
2.5,14,-11424,914
2.5,15,-11180,40
2.5,16,-11020,-526
2.5,17,-11352,-216
2.5,18,-11804,-634
2.5,19,-11588,-1200
2.5,20,-11532,-980
2.5,21,-11408,-1074
2.5,22,-11404,-292
2.5,23,-11560,-146
2.5,24,-11200,128
2.5,25,-11300,118
2.5,26,-11580,-212
2.5,27,-11652,-56
2.5,28,-11616,224
2.5,29,-11704,66
2.5,30,-11604,-276
2.5,31,-11368,-562
2.5,32,-11744,-948
2.5,33,-11512,-1332
2.5,34,-11292,-590
2.5,35,-11380,-244
2.5,36,-11612,-768
2.5,37,-11012,-552
2.5,38,-11652,-780
2.5,39,-11424,-480
2.5,40,-11500,-220
2.5,41,-11872,112
2.5,42,-11360,-126
2.5,43,-11336,256
2.5,44,-11492,338
2.5,45,-11440,1044
2.5,46,-11492,870
2.5,47,-11536,1350
2.5,48,-11580,1250
2.5,49,-11420,14
2.5,50,-11524,450
2.5,51,-11348,-118
2.5,52,-11132,-416
2.5,53,-11652,-474
2.5,54,-11396,-52
2.5,55,-11120,610
2.5,56,-11272,220
2.5,57,-11256,730
2.5,58,-11524,890
2.5,59,-11456,1210
2.5,60,-12028,1242
2.5,61,-11524,1510
2.5,62,-11808,1224
2.5,63,-11964,1100
2.5,64,-11556,370
2.5,65,-11248,-712
2.5,66,-11624,-1354
2.5,67,-11508,-1556
2.5,68,-11512,-880
2.5,69,-11924,-460
2.5,70,-11504,252
2.5,71,-11092,458
2.5,72,-11396,842
2.5,73,-11260,590
2.5,74,-11492,184
2.5,75,-11444,796
2.5,76,-11652,422
2.5,77,-11944,-172
2.5,78,-11448,-1006
2.5,79,-11668,-1098
2.5,80,-11340,-1388
2.5,81,-11152,-2192
2.5,82,-11372,-1984
2.5,83,-11480,-2448
2.5,84,-11892,-2138
2.5,85,-11416,-1914
2.5,86,-11304,-1868
2.5,87,-11620,-1628
2.5,88,-11804,-894
2.5,89,-11616,-198
2.5,90,-11304,312
2.5,91,-11320,622
2.5,92,-11604,950
2.5,93,-11616,1078
2.5,94,-11616,352
2.5,95,-11508,118
2.5,96,-11588,-174
2.5,97,-11816,414
2.5,98,-11796,496
2.5,99,-11532,132
5,0,-140,8
5,1,-4456,176
5,2,-4344,-34
5,3,-4492,-388
5,4,-4448,52
5,5,-4504,-136
5,6,-4412,-290
5,7,-4560,-6
5,8,-4780,-114
5,9,-4436,6
5,10,-4412,-50
5,11,-4168,24
5,12,-4612,-58
5,13,-4364,208
5,14,-4708,-94
5,15,-4436,244
5,16,-4460,32
5,17,-4576,-388
5,18,-4508,128
5,19,-4376,-198
5,20,-4720,122
5,21,-4728,22
5,22,-4480,222
5,23,-4552,-328
5,24,-4248,132
5,25,-4748,58
5,26,-4500,-230
5,27,-4976,-6
5,28,-4320,134
5,29,-4336,-372
5,30,-4660,-212
5,31,-4572,104
5,32,-4652,42
5,33,-4392,-70
5,34,-4316,-80
5,35,-4448,-162
5,36,-4612,78
5,37,-4288,-190
5,38,-4460,-96
5,39,-4452,-212
5,40,-4652,-304
5,41,-4512,80
5,42,-4564,-142
5,43,-4532,168
5,44,-4488,-124
5,45,-4368,-210
5,46,-4532,130
5,47,-4628,68
5,48,-4792,436
5,49,-4472,134
5,50,-4472,10
5,51,-4688,42
5,52,-4496,-78
