0,-132
1,7700
2,9874
3,5646
4,-9886
5,8750
6,8496
7,-7770
8,4318
9,-9816
10,-9866
11,-9778
12,7534
13,6702
14,7778
15,-4104
16,-3656
17,9784
18,-4132
19,170
20,558
21,-6556
22,6904
23,2916
24,-3408
25,5796
26,5766
27,1736
28,-1874
29,5162
30,-6040
31,-2534
32,284
33,-344
34,-676
35,-5554
36,-9240
37,6660
38,-4012
39,8124
40,3740
41,9644
42,358
43,2972
44,-8782
45,-1580
46,-6014
47,2212
48,-1570
49,5366
50,1812
51,-1916
52,4618
53,-4182
54,5774
55,-1822
56,-8434
57,5608
58,-2440
59,-6364
60,-1686
61,-1122
62,-9414
63,-3864
64,-1726
65,2732
66,-1486
67,-4972
68,-4830
69,-4032
70,9116
71,6250
72,-6420
73,2938
74,-1180
75,-8632
76,1286
77,7680
78,-5104
79,-6250
80,-9014
81,-9138
82,1942
83,-7380
84,-3070
85,-6332
86,-1372
87,-8802
88,-3284
89,4622
90,-4538
91,2822
92,-6820
93,-2998
94,3516
95,948
96,138
97,5300
98,1756
99,1092
100,-3926
101,2316
102,4992
103,-7778
104,520
105,-3722
106,2544
107,1160
108,4984
109,-3756
110,7008
111,-1444
112,-4126
113,6902
114,-1058
115,2112
116,-6348
117,-1256
118,-1626
119,-4184
120,2406
121,296
122,110
123,3776
124,-2046
125,1234
126,-120
127,-1390
128,962
129,482
130,2306
131,1016
132,-768
133,108
134,-324
135,-3114
136,830
137,1730
138,-2592
139,552
140,16
141,418
142,144
143,-1610
144,688
145,-1528
146,596
147,-244
148,-1124
149,124
150,-568
151,172
152,948
153,-218
154,466
155,-204
156,-326
157,-424
158,826
159,328
160,230
161,1016
162,-308
163,1002
164,670
165,218
166,-670
167,-122
168,104
169,300
170,364
171,-192
172,614
173,-612
174,-274
175,96
176,-206
177,-64
178,-584
179,288
180,474
181,700
182,-430
183,314
184,-6
185,-232
186,-52
187,784
188,480
189,-956
190,-208
191,580
192,-128
193,112
194,-226
195,498
196,-788
197,190
198,-444
199,-152
200,114
201,-148
202,-862
203,-450
204,70
205,406
206,-300
207,-224
208,236
209,-866
210,112
211,-70
212,-134
213,280
214,438
215,306
216,-218
217,126
218,202
219,-172
220,-462
221,-504
222,156
223,196
224,-238
225,266
226,580
227,-56
228,158
229,-4
230,-578
231,190
232,22
233,294
234,-538
235,-148
236,178
237,118
238,-266
239,576
240,-338
241,112
242,146
243,-274
244,258
245,-210
246,-96
247,424
248,-394
249,494
250,-416
251,-538
252,-156
253,412
254,-120
255,-194
256,-58
257,-142
258,-92
259,-92
260,84
261,-248
262,-230
263,-246
264,6
265,252
266,-250
267,-658
268,414
269,164
270,-104
271,248
272,372
273,-650
274,428
275,60
276,-138
277,-306
278,478
279,62
280,-372
281,262
282,10
283,242
284,-408
285,-118
286,-234
287,-226
288,4
289,-102
290,428
291,-222
292,186
293,240
294,108
295,386
296,432
297,178
298,158
299,-200
